datetime,vote_amount,block_amount
18/02/2021 01:03,16539906.539,1447
18/02/2021 01:08,16541079.6062,1448
18/02/2021 01:13,16541191.7287,1449
18/02/2021 01:18,16541292.8164,1450
18/02/2021 01:23,16441303.8262,1450
18/02/2021 01:28,16310310.5616,1450
18/02/2021 01:33,16310310.5616,1450
18/02/2021 01:38,16310410.5816,1451
18/02/2021 01:44,16313416.0951,1451
18/02/2021 01:48,16211945.0457,1451
18/02/2021 01:53,16212045.0857,1452
18/02/2021 01:58,16212047.1947,1452
18/02/2021 02:04,16212047.1947,1452
18/02/2021 02:09,16212020.0018,1452
18/02/2021 02:14,16212020.0018,1452
18/02/2021 02:18,16212020.0018,1452
18/02/2021 02:24,16212029.6369,1452
18/02/2021 02:28,16212183.2082,1452
18/02/2021 02:34,16212183.2082,1452
18/02/2021 02:38,16212283.2282,1453
18/02/2021 02:44,16212283.2282,1453
18/02/2021 02:49,16212283.2282,1453
18/02/2021 02:54,16212283.2282,1453
18/02/2021 02:59,16212283.2282,1453
18/02/2021 03:04,16217423.1389,1453
18/02/2021 03:09,16211061.0659,1453
18/02/2021 03:14,16213677.2926,1454
18/02/2021 03:19,16213677.2926,1454
18/02/2021 03:24,16213777.3126,1455
18/02/2021 03:29,16213825.0517,1455
18/02/2021 03:34,16214711.4184,1455
18/02/2021 03:39,16217711.1084,1455
18/02/2021 03:44,16217711.1084,1455
18/02/2021 03:49,16218710.9984,1455
18/02/2021 03:54,16223710.4884,1455
18/02/2021 03:59,16223710.4884,1455
18/02/2021 04:04,16223810.5184,1456
18/02/2021 04:09,16224817.7125,1456
18/02/2021 04:14,16224817.7125,1456
18/02/2021 04:19,16178569.1963,1456
18/02/2021 04:24,16160357.0758,1457
18/02/2021 04:29,16160357.0758,1457
18/02/2021 04:34,16160357.0758,1457
18/02/2021 04:39,16160357.0758,1457
18/02/2021 04:44,16160357.0758,1457
18/02/2021 04:49,16160674.5322,1457
18/02/2021 04:54,16160674.5322,1457
18/02/2021 04:59,16160674.5322,1457
18/02/2021 05:04,16160674.5322,1457
18/02/2021 05:09,16179059.6236,1457
18/02/2021 05:14,16179059.6236,1457
18/02/2021 05:19,16180160.9269,1458
18/02/2021 05:24,16180260.9769,1459
18/02/2021 05:29,16180260.9769,1459
18/02/2021 05:34,16180260.9769,1459
18/02/2021 05:39,16181267.2766,1459
18/02/2021 05:44,16175522.4866,1460
18/02/2021 05:49,16128324.6189,1460
18/02/2021 05:54,16128483.5051,1460
18/02/2021 05:59,16128546.8684,1460
18/02/2021 06:04,16144803.1744,1460
18/02/2021 06:09,16124838.1644,1460
18/02/2021 06:14,16126023.2211,1460
18/02/2021 06:19,16126074.3333,1460
18/02/2021 06:24,16127141.3521,1460
18/02/2021 06:29,16127176.2429,1460
18/02/2021 06:34,16127386.732,1461
18/02/2021 06:39,16129407.6923,1461
18/02/2021 06:44,16129415.6001,1461
18/02/2021 06:49,16129466.6832,1461
18/02/2021 06:54,16129566.7332,1462
18/02/2021 06:59,16129593.3967,1462
18/02/2021 07:04,16129638.1933,1462
18/02/2021 07:09,16129638.1933,1462
18/02/2021 07:14,16129638.1933,1462
18/02/2021 07:19,16129689.3275,1462
18/02/2021 07:24,16129689.3275,1462
18/02/2021 07:29,16129689.3275,1462
18/02/2021 07:34,16130693.4812,1462
18/02/2021 07:39,16133785.1233,1462
18/02/2021 07:44,16133821.0052,1463
18/02/2021 07:49,16149636.6485,1464
18/02/2021 07:54,16149636.6485,1464
18/02/2021 07:59,16149769.0942,1465
18/02/2021 08:04,16151700.6774,1465
18/02/2021 08:09,16151848.1744,1465
18/02/2021 08:14,16151991.4166,1465
18/02/2021 08:19,16152723.3966,1466
18/02/2021 08:24,16152723.3966,1466
18/02/2021 08:29,16172396.6602,1466
18/02/2021 08:34,16172396.6602,1466
18/02/2021 08:39,16160570.3614,1467
18/02/2021 08:44,16164698.8126,1467
18/02/2021 08:49,16164873.6947,1468
18/02/2021 08:54,16169979.2882,1468
18/02/2021 08:59,16169999.6191,1468
18/02/2021 09:04,16171010.5482,1468
18/02/2021 09:09,16172750.9524,1469
18/02/2021 09:14,16172962.524,1471
18/02/2021 09:19,16173162.594,1473
18/02/2021 09:24,16174177.5737,1473
18/02/2021 09:29,16183653.6979,1474
18/02/2021 09:34,16189586.712,1474
18/02/2021 09:39,16190594.7532,1474
18/02/2021 09:44,16190678.6082,1474
18/02/2021 09:49,16190678.6082,1475
18/02/2021 09:54,16209248.4066,1475
18/02/2021 09:59,16209248.4066,1475
18/02/2021 10:04,16210274.8634,1475
18/02/2021 10:09,16212501.2513,1476
18/02/2021 10:14,16212501.2513,1476
18/02/2021 10:19,16212501.2513,1476
18/02/2021 10:25,16212617.5471,1476
18/02/2021 10:29,16213838.4691,1476
18/02/2021 10:34,16213938.4891,1477
18/02/2021 10:39,16213938.4891,1477
18/02/2021 10:44,16209038.5491,1478
18/02/2021 10:49,16206050.8656,1478
